"Update hadoop.version in the trunk, which is causing compilation failure",HDFS-13952,"<hadoop.version>3.2.0-SNAPSHOT</hadoop.version> to

<hadoop.version>3.3.0-SNAPSHOT</hadoop.version>

聽

On trunk compilation failure:

[WARNING] Rule 0: org.apache.maven.plugins.enforcer.RequireProperty failed with message:
The hadoop.version property should be set and should be 3.3.0-SNAPSHOT."
Race condition on yieldCount in FSDirectory.java,HDFS-9054,"getContentSummaryInt only held read lock, and it called fsd.addYieldCount which may cause race condition:
{code}
  private static ContentSummary getContentSummaryInt(FSDirectory fsd,
      INodesInPath iip) throws IOException {
    fsd.readLock();
    try {
      INode targetNode = iip.getLastINode();
      if (targetNode == null) {
        throw new FileNotFoundException(""File does not exist: "" + iip.getPath());
      }
      else {
        // Make it relinquish locks everytime contentCountLimit entries are
        // processed. 0 means disabled. I.e. blocking for the entire duration.
        ContentSummaryComputationContext cscc =
            new ContentSummaryComputationContext(fsd, fsd.getFSNamesystem(),
                fsd.getContentCountLimit(), fsd.getContentSleepMicroSec());
        ContentSummary cs = targetNode.computeAndConvertContentSummary(cscc);
        fsd.addYieldCount(cscc.getYieldCount());
        return cs;
      }
    } finally {
      fsd.readUnlock();
    }
  }
{code}"
Small improvement for DatanodeManager#sortLocatedBlocks,HDFS-9032,"-This is a minor improvement: In sortLocatedBlocks, (in most cases) if locations of located block don't contain decommissioned/stale datanode, no need to call Arrays.sort. Also we can make the comparator as the class variable.-"
File is not closed in OfflineImageViewerPB#run(),HDFS-6290,"{code}
      } else if (processor.equals(""XML"")) {
        new PBImageXmlWriter(conf, out).visit(new RandomAccessFile(inputFile,
            ""r""));
{code}
The RandomAccessFile instance should be closed before the method returns."
Remove unnecessary log from method FSNamesystem.getCorruptFiles,HDFS-8861,"The log in FSNamesystem.getCorruptFiles will print out too many messages mixed with other log entries, which makes whole log quite verbose, hard to understood and analyzed, especially in those cases where SuperuserPrivilege check and Operation check are not satisfied in frequent calls of listCorruptFileBlocks."
TestDatanodeBlockScanner#testBlockCorruptionRecoveryPolicy2 times out   ,HDFS-3660,Saw this on a recent jenkins run.
rename favoriteAndExcludedNodes to excludedNodes for clarity,HDFS-7973,"two reasons:
1. name {{favoriteAndExcludedNodes}} is easily confusing.
2. {{DatanodeStorageInfo[] chooseTarget(..)}} should like {{private Node chooseTarget(..)}} use name {{oldExcludedNodes}} to backup {{excludedNodes}}. We should keep the consistency."
favoredNodes should accept ip addr,HDFS-8700,"NameNode accepts two forms of FavoredNodes, {{ip:port}} and {{host:port}}

DFSClient#create(..) only uses {{host:port}}, if favoredNodes is created by 
{code}
new InetSocketAddress(ip, port)
{code}
DFSClient will attempt a reverse lookup locally to get {{host:port}}, instead of sending {{ip:port}} directly to NameNode.

It's not a problem in production. But it's a problem in MiniDFSCluster.
MiniDFSCluster use fake hostname ""host1.foo.com"" to start DataNodes.
DFSClient doesn't use StaticMapping. So if DFSClient do reverse lookup, ""127.0.0.1:50470"" becomes ""localhost:50470""."
Links resolving either from active/standby should be same (example clicking on datanodes from Standby),HDFS-5319,"click live nodes from standby namenode will throw exception ""Operation category READ is not supported in state standby"""
Some hdfs admin operations from client should have audit logs ,HDFS-8504,"Below  ""hdfs  dfsadmin xxx"" commands should have audit logs printed, because of those operations are helpful for administrator to check what  happened to hdfs service.
*hdfs dfsadmin commands*
{noformat}
hdfs dfsadmin -safemode enter
hdfs dfsadmin -safemode leave
hdfs dfsadmin -rollEdits
hdfs dfsadmin -refreshNodes
hdfs dfsadmin -refreshServiceAcl
hdfs dfsadmin -refreshUserToGroupsMappings
hdfs dfsadmin -refreshSuperUserGroupsConfiguration
hdfs dfsadmin -refreshCallQueue
hdfs dfsadmin -shutdownDatanode
{noformat}"
BlockPoolSliceScanner#getNewBlockScanTime does not handle numbers > 31 bits properly,HDFS-3488,"This code does not handle the case where period > 2**31 properly:

{code}
    long period = Math.min(scanPeriod, 
                           Math.max(blockMap.size(),1) * 600 * 1000L);
    int periodInt = Math.abs((int)period);
    return System.currentTimeMillis() - scanPeriod + 
        DFSUtil.getRandom().nextInt(periodInt);
{code}

So, for example, if period = 0x100000000, we'll map that to 0, and so forth."
Fix some issue in DFSInputstream,HDFS-4273,"Following issues in DFSInputStream are addressed in this jira:
1. read may not retry enough in some cases cause early failure
Assume the following call logic
{noformat} 
readWithStrategy()
  -> blockSeekTo()
  -> readBuffer()
     -> reader.doRead()
     -> seekToNewSource() add currentNode to deadnode, wish to get a different datanode
        -> blockSeekTo()
           -> chooseDataNode()
              -> block missing, clear deadNodes and pick the currentNode again
        seekToNewSource() return false
     readBuffer() re-throw the exception quit loop
readWithStrategy() got the exception,  and may fail the read call before tried MaxBlockAcquireFailures.
{noformat} 

2. In multi-threaded scenario(like hbase), DFSInputStream.failures has race condition, it is cleared to 0 when it is still used by other thread. So it is possible that  some read thread may never quit. Change failures to local variable solve this issue.

3. If local datanode is added to deadNodes, it will not be removed from deadNodes if DN is back alive. We need a way to remove local datanode from deadNodes when the local datanode is become live."
Add additional fields to the JMX output on NameNode,HDFS-2203,"When accessing the JMX data via http (http://namenode:50070/jmx) there are a couple of useful fields missing from this bean:

""name"" : ""Hadoop:service=NameNode,name=NameNodeInfo"",
""modelerType"" : ""org.apache.hadoop.hdfs.server.namenode.FSNamesystem"",

Please add the number of blocks and the configured capacity. "
Add the current time to all the pages in the user interface,HDFS-274,"Adding current time to all of the pages, so that current time of the machine serving the page is displayed in the UI

As discussed in the hadoop-dev mailing list by Arkady Borkovsky :

""it would be so nice to add the CURRENT TIME to all the pages.
For naive users like myself, understanding universal time is very difficult.  So knowing what the cluster thinks about current time makes it so much easier to understand when a job has actually started or ended.... ""

"
Refactor the checking the minimum replication logic in BlockManager,HDFS-7905,"This is some refactoring separated from the HDFS-7285 branch. In the current BlockManager, the ""checking the minimum replication"" code is repeated in several places. It will be better to wrap it into a single function. This also make the further extension (for Erasure Coded blocks) easier and cleaner."
Remove obsolete -ns options in in DFSHAAdmin.java,HDFS-7808,"After HDFS-7324 fix following piece of code become unused. It should be removed.
{code}
    int i = 0;
    String cmd = argv[i++];

    if (""-ns"".equals(cmd)) {
      if (i == argv.length) {
        errOut.println(""Missing nameservice ID"");
        printUsage(errOut);
        return -1;
      }
      nameserviceId = argv[i++];
      if (i >= argv.length) {
        errOut.println(""Missing command"");
        printUsage(errOut);
        return -1;
      }
      argv = Arrays.copyOfRange(argv, i, argv.length);
    }
{code}"
FSImage should specify which dirs are missing when refusing to come up,HDFS-979,"When {{FSImage}} can't come up as either it has no data or edit dirs, it tells me this
{code}
java.io.IOException: All specified directories are not accessible or do not exist.
{code}
What it doesn't do is say which of the two attributes are missing. This would be beneficial to anyone trying to track down the problem. Also, I don't think the message is correct. It's bailing out because dataDirs.size() == 0 || editsDirs.size() == 0 , because a list is empty -not because the dirs aren't there, as there hasn't been any validation yet.

More useful would be
# Explicit mention of which attributes are null
# Declare that this is because they are not in the config"
DFSAdmin fetchImage command should initialize security credentials,HDFS-3349,The `hdfs dfsadmin -fetchImage' command should fetch the fsimage using the appropriate credentials if security is enabled.
TestBalancerWithSaslDataTransfer fails in trunk,HDFS-6946,"From build #1849 :
{code}
REGRESSION:  org.apache.hadoop.hdfs.server.balancer.TestBalancerWithSaslDataTransfer.testBalancer0Integrity

Error Message:
Cluster failed to reached expected values of totalSpace (current: 750, expected: 750), or usedSpace (current: 140, expected: 150), in more than 40000 msec.

Stack Trace:
java.util.concurrent.TimeoutException: Cluster failed to reached expected values of totalSpace (current: 750, expected: 750), or usedSpace (current: 140, expected: 150), in more than 40000 msec.
        at org.apache.hadoop.hdfs.server.balancer.TestBalancer.waitForHeartBeat(TestBalancer.java:253)
        at org.apache.hadoop.hdfs.server.balancer.TestBalancer.runBalancer(TestBalancer.java:578)
        at org.apache.hadoop.hdfs.server.balancer.TestBalancer.doTest(TestBalancer.java:551)
        at org.apache.hadoop.hdfs.server.balancer.TestBalancer.doTest(TestBalancer.java:437)
        at org.apache.hadoop.hdfs.server.balancer.TestBalancer.oneNodeTest(TestBalancer.java:645)
        at org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancer0Internal(TestBalancer.java:759)
        at org.apache.hadoop.hdfs.server.balancer.TestBalancerWithSaslDataTransfer.testBalancer0Integrity(TestBalancerWithSaslDataTransfer.java:34)
{code}"
Build behind a proxy failing to fetch commons-daemon,HDFS-2381,"The bit of Ant code in the HDFS project to D/L the commons-daemon binary is failing as it cannot reach archive.apache.org, even though Ant and Maven have their proxies setup. I will allege that M2 isn't passing proxy information down properly. "
"FSVolumeList#initializeReplicaMaps(..) not doing anything, it can be removed",HDFS-5903,"{code}  void initializeReplicaMaps(ReplicaMap globalReplicaMap) throws IOException {
    for (FsVolumeImpl v : volumes) {
      v.getVolumeMap(globalReplicaMap);
    }
  }{code}

This method has been called at the time of initialization even before the blockpools are added. So its useless to call this method.

Anyway replica map will be updated for each of the blockpool during {{addBlockPool(..)}} by calling {{FSVolumesList#getAllVolumesMap(..)}}"
open and getFileInfo APIs treat paths inconsistently wrt protocol,HDFS-7895,"When open() is called with regular HDFS path, hdfs://blah/blah/blah, it appears to work.
However, getFileInfo doesn't
{noformat}
Caused by: org.apache.hadoop.ipc.RemoteException(org.apache.hadoop.fs.InvalidPathException): Invalid path name Invalid file name: hdfs://localhost:9000/apps/hive/warehouse/tpch_2.db/lineitem_orc/000001_0
        at org.apache.hadoop.hdfs.server.namenode.FSNamesystem.getFileInfo(FSNamesystem.java:4128)
        at org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer.getFileInfo(NameNodeRpcServer.java:838)
        at org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolServerSideTranslatorPB.getFileInfo(ClientNamenodeProtocolServerSideTranslatorPB.java:821)
        at org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ClientNamenodeProtocol$2.callBlockingMethod(ClientNamenodeProtocolProtos.java)
        at org.apache.hadoop.ipc.ProtobufRpcEngine$Server$ProtoBufRpcInvoker.call(ProtobufRpcEngine.java:619)
        at org.apache.hadoop.ipc.RPC$Server.call(RPC.java:962)
        at org.apache.hadoop.ipc.Server$Handler$1.run(Server.java:2039)
        at org.apache.hadoop.ipc.Server$Handler$1.run(Server.java:2035)
        at java.security.AccessController.doPrivileged(Native Method)
        at javax.security.auth.Subject.doAs(Subject.java:415)
        at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1628)
        at org.apache.hadoop.ipc.Server$Handler.run(Server.java:2033)

        at org.apache.hadoop.ipc.Client.call(Client.java:1468)
        at org.apache.hadoop.ipc.Client.call(Client.java:1399)
        at org.apache.hadoop.ipc.ProtobufRpcEngine$Invoker.invoke(ProtobufRpcEngine.java:232)
        at com.sun.proxy.$Proxy16.getFileInfo(Unknown Source)
        at org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolTranslatorPB.getFileInfo(ClientNamenodeProtocolTranslatorPB.java:752)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:606)
        at org.apache.hadoop.io.retry.RetryInvocationHandler.invokeMethod(RetryInvocationHandler.java:187)
        at org.apache.hadoop.io.retry.RetryInvocationHandler.invoke(RetryInvocationHandler.java:102)
        at com.sun.proxy.$Proxy17.getFileInfo(Unknown Source)
        at org.apache.hadoop.hdfs.DFSClient.getFileInfo(DFSClient.java:1988)
{noformat}

1) this seems inconsistent.
2) not clear why the validation should reject what looks like a good HDFS path. At least, client code should clean this stuff up on the way.

[~prasanth_j] has the details, I just filed a bug so I could mention how buggy HDFS is to [~jingzhao] :)
"
TestHttpFSServer fails occasionally in trunk,HDFS-6177,"From https://builds.apache.org/job/Hadoop-hdfs-trunk/1716/consoleFull :
{code}
Running org.apache.hadoop.fs.http.server.TestHttpFSServer
Tests run: 7, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 8.424 sec <<< FAILURE! - in org.apache.hadoop.fs.http.server.TestHttpFSServer
testDelegationTokenOperations(org.apache.hadoop.fs.http.server.TestHttpFSServer)  Time elapsed: 0.559 sec  <<< FAILURE!
java.lang.AssertionError: expected:<401> but was:<403>
	at org.junit.Assert.fail(Assert.java:93)
	at org.junit.Assert.failNotEquals(Assert.java:647)
	at org.junit.Assert.assertEquals(Assert.java:128)
	at org.junit.Assert.assertEquals(Assert.java:472)
	at org.junit.Assert.assertEquals(Assert.java:456)
	at org.apache.hadoop.fs.http.server.TestHttpFSServer.testDelegationTokenOperations(TestHttpFSServer.java:352)
{code}"
TestCrcCorruption#testCorruptionDuringWrt sometimes fails in trunk,HDFS-6501,"From https://builds.apache.org/job/Hadoop-Hdfs-trunk/1767/ :
{code}
REGRESSION:  org.apache.hadoop.hdfs.TestCrcCorruption.testCorruptionDuringWrt

Error Message:
test timed out after 50000 milliseconds

Stack Trace:
java.lang.Exception: test timed out after 50000 milliseconds
        at java.lang.Object.wait(Native Method)
        at org.apache.hadoop.hdfs.DFSOutputStream.waitForAckedSeqno(DFSOutputStream.java:2024)
        at org.apache.hadoop.hdfs.DFSOutputStream.flushInternal(DFSOutputStream.java:2008)
        at org.apache.hadoop.hdfs.DFSOutputStream.close(DFSOutputStream.java:2107)
        at org.apache.hadoop.fs.FSDataOutputStream$PositionCache.close(FSDataOutputStream.java:70)
        at org.apache.hadoop.fs.FSDataOutputStream.close(FSDataOutputStream.java:98)
        at org.apache.hadoop.hdfs.TestCrcCorruption.testCorruptionDuringWrt(TestCrcCorruption.java:133)
{code}"
